You entered a buffer length of 100
0.290047, -0.057376, 0.978821, 0.333832, -0.076604, 0.898929, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.296276, -0.051273, 0.960511, 0.333396, -0.076543, 0.899844, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.290047, -0.051273, 0.936098, 0.332711, -0.076299, 0.900394, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.283819, -0.045169, 0.923892, 0.332150, -0.076054, 0.900882, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.296276, -0.045169, 0.917788, 0.331714, -0.075688, 0.901370, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.283819, -0.045169, 0.923892, 0.331154, -0.075505, 0.902042, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.302504, -0.039065, 0.899478, 0.330780, -0.075200, 0.902286, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.296276, -0.057376, 0.893375, 0.330157, -0.075078, 0.902652, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.290047, -0.057376, 0.899478, 0.329783, -0.074895, 0.903140, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.290047, -0.057376, 0.893375, 0.329534, -0.074712, 0.903445, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.314960, -0.069584, 0.887272, 0.329472, -0.074467, 0.903812, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.296276, -0.063480, 0.893375, 0.329285, -0.074284, 0.904239, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.321188, -0.075688, 0.887272, 0.329223, -0.074223, 0.904544, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.314960, -0.063480, 0.881168, 0.329036, -0.073857, 0.904727, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.302504, -0.087896, 0.868962, 0.328911, -0.073735, 0.904971, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.321188, -0.075688, 0.893375, 0.328911, -0.073491, 0.905459, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.321188, -0.075688, 0.881168, 0.328911, -0.073247, 0.905704, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.308732, -0.075688, 0.875065, 0.328787, -0.073002, 0.905887, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.321188, -0.069584, 0.881168, 0.328849, -0.072636, 0.906131, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.308732, -0.081792, 0.875065, 0.328849, -0.072331, 0.906253, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.314960, -0.124519, 0.875065, 0.328911, -0.072514, 0.906192, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.308732, -0.094000, 0.856755, 0.328849, -0.072514, 0.905948, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.314960, -0.063480, 0.868962, 0.328974, -0.071904, 0.905948, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.314960, -0.069584, 0.868962, 0.328974, -0.071538, 0.905643, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
0.302504, -0.057376, 0.881168, 0.328849, -0.071049, 0.905459, 0.389699, 0.009766, 1.003235, 0.271363, -0.173350, 0.826238 
