You entered a buffer length of 100
-0.015134, -0.008545, 0.966615, -0.010899, -0.011597, 0.964112, 0.003550, 0.003662, 0.978821, -0.033819, -0.032961, 0.948305 
-0.008906, -0.008545, 0.966615, -0.010962, -0.011597, 0.964051, 0.003550, 0.003662, 0.978821, -0.033819, -0.032961, 0.948305 
-0.027591, -0.026857, 0.942202, -0.011024, -0.011842, 0.963807, 0.003550, 0.003662, 0.978821, -0.033819, -0.032961, 0.942202 
-0.008906, -0.008545, 0.960511, -0.011024, -0.011903, 0.963685, 0.003550, 0.003662, 0.978821, -0.033819, -0.032961, 0.942202 
-0.002678, -0.008545, 0.966615, -0.011024, -0.011842, 0.963746, 0.003550, 0.003662, 0.978821, -0.033819, -0.032961, 0.942202 
-0.008906, -0.014649, 0.960511, -0.011024, -0.011964, 0.963624, 0.003550, 0.003662, 0.978821, -0.033819, -0.032961, 0.942202 
-0.021363, -0.002442, 0.960511, -0.011211, -0.011903, 0.963441, 0.003550, 0.003662, 0.978821, -0.033819, -0.032961, 0.942202 
-0.015134, -0.026857, 0.954408, -0.011148, -0.012086, 0.963258, 0.003550, 0.003662, 0.978821, -0.033819, -0.032961, 0.942202 
-0.008906, -0.014649, 0.960511, -0.011211, -0.012147, 0.963136, 0.003550, 0.003662, 0.978821, -0.033819, -0.032961, 0.942202 
-0.008906, -0.008545, 0.954408, -0.011273, -0.012208, 0.962953, 0.003550, 0.003662, 0.978821, -0.033819, -0.032961, 0.942202 
-0.008906, -0.014649, 0.954408, -0.011086, -0.012025, 0.963014, 0.003550, 0.003662, 0.978821, -0.033819, -0.032961, 0.942202 
-0.008906, -0.020753, 0.966615, -0.011086, -0.012086, 0.963014, 0.003550, 0.003662, 0.978821, -0.033819, -0.032961, 0.942202 
-0.008906, -0.008545, 0.960511, -0.011148, -0.012086, 0.963075, 0.003550, 0.003662, 0.978821, -0.033819, -0.032961, 0.942202 
-0.008906, -0.008545, 0.966615, -0.011148, -0.012025, 0.963075, 0.003550, 0.003662, 0.978821, -0.033819, -0.032961, 0.942202 
-0.015134, -0.008545, 0.954408, -0.011148, -0.012025, 0.962892, 0.003550, 0.003662, 0.978821, -0.033819, -0.032961, 0.942202 
-0.008906, 0.003662, 0.972718, -0.011211, -0.011842, 0.963075, 0.003550, 0.003662, 0.978821, -0.033819, -0.032961, 0.942202 
-0.008906, -0.002442, 0.972718, -0.011273, -0.011842, 0.963075, 0.003550, 0.003662, 0.978821, -0.033819, -0.032961, 0.942202 
-0.015134, -0.002442, 0.966615, -0.011335, -0.011903, 0.963136, 0.003550, 0.003662, 0.978821, -0.033819, -0.032961, 0.942202 
-0.008906, -0.014649, 0.960511, -0.011460, -0.012025, 0.963014, 0.003550, 0.003662, 0.978821, -0.033819, -0.032961, 0.942202 
-0.002678, -0.020753, 0.966615, -0.011335, -0.012147, 0.963014, 0.003550, 0.003662, 0.978821, -0.033819, -0.032961, 0.942202 
