You entered a buffer length of 100
-1.055244, -0.429714, 0.716378, -0.789674, -0.242874, 0.612378, -0.127242, 0.327168, 1.485398, -1.136211, -0.631142, -0.388324 
-1.030331, -0.417506, 0.734688, -0.793784, -0.243667, 0.610913, -0.127242, 0.327168, 1.485398, -1.136211, -0.631142, -0.388324 
-1.017875, -0.429714, 0.734688, -0.798269, -0.244949, 0.609143, -0.127242, 0.327168, 1.485398, -1.136211, -0.631142, -0.388324 
-1.024103, -0.411402, 0.679758, -0.803002, -0.246475, 0.606824, -0.127242, 0.327168, 1.485398, -1.136211, -0.631142, -0.388324 
-1.024103, -0.405298, 0.649242, -0.807922, -0.248306, 0.603955, -0.127242, 0.327168, 1.485398, -1.136211, -0.631142, -0.388324 
-1.042788, -0.368675, 0.582105, -0.812469, -0.250137, 0.600293, -0.127242, 0.327168, 1.485398, -1.136211, -0.631142, -0.388324 
-1.080157, -0.350363, 0.514968, -0.816206, -0.252823, 0.595960, -0.127242, 0.327168, 1.485398, -1.136211, -0.631142, -0.388324 
-1.098842, -0.307636, 0.399005, -0.819444, -0.255204, 0.590589, -0.127242, 0.327168, 1.485398, -1.136211, -0.631142, -0.388324 
-1.073929, -0.271013, 0.356282, -0.821873, -0.257401, 0.584913, -0.127242, 0.327168, 1.485398, -1.136211, -0.631142, -0.388324 
-1.055244, -0.228285, 0.264732, -0.823430, -0.259843, 0.578931, -0.127242, 0.327168, 1.485398, -1.136211, -0.631142, -0.388324 
-1.030331, -0.191662, 0.222009, -0.824053, -0.262650, 0.572645, -0.127242, 0.327168, 1.485398, -1.136211, -0.631142, -0.388324 
-0.992962, -0.179454, 0.087735, -0.823804, -0.265092, 0.565748, -0.127242, 0.327168, 1.485398, -1.136211, -0.631142, -0.388324 
-0.930680, -0.118415, 0.002289, -0.822559, -0.266862, 0.559095, -0.127242, 0.327168, 1.485398, -1.136211, -0.631142, -0.388324 
-0.887083, -0.057376, -0.034331, -0.820815, -0.267472, 0.553725, -0.127242, 0.327168, 1.485398, -1.136211, -0.631142, -0.388324 
-0.899539, 0.046390, -0.034331, -0.819195, -0.266374, 0.548781, -0.127242, 0.327168, 1.485398, -1.136211, -0.631142, -0.388324 
-0.924452, 0.113532, -0.022125, -0.817078, -0.263627, 0.544631, -0.127242, 0.327168, 1.485398, -1.123754, -0.631142, -0.388324 
