644475,-0.00759208,0.99078929,-0.00654095
644477,-0.00759208,0.99078929,-0.01286066
644481,-0.00134343,0.97817218,-0.00654095
644483,-0.00759208,0.98448074,-0.00654095
644485,-0.01384073,0.98448074,-0.00654095
644487,-0.00759208,0.95924652,-0.01286066
644490,-0.00134343,0.97817218,-0.00654095
644492,-0.00134343,0.99709785,-0.00022125
644494,-0.00759208,0.98448074,-0.00654095
644497,-0.00134343,0.99078929,-0.01286066
644499,-0.00759208,0.99709785,-0.01918036
644501,-0.01384073,0.98448074,-0.01918036
644503,-0.00759208,0.97186363,-0.03181982
644506,-0.00134343,0.97817218,-0.01286066
644508,-0.00759208,0.99078929,-0.00654095
644510,-0.01384073,0.97817218,-0.01286066
644513,-0.01384073,0.99709785,-0.00654095
644515,-0.00134343,0.99709785,-0.01918036
644517,0.00490522,0.99078929,-0.00022125
644520,-0.00759208,0.98448074,-0.01918036
644523,-0.01384073,0.99078929,-0.00654095
644525,-0.00134343,0.98448074,-0.00022125
644527,-0.00134343,0.99078929,-0.01918036
644530,-0.00759208,0.98448074,-0.01286066
644532,-0.00134343,0.99078929,-0.00022125
644534,0.00490522,0.97817218,-0.01286066
644537,-0.00134343,0.99709785,-0.01918036
644539,-0.00759208,0.98448074,-0.00654095
644541,-0.01384073,0.99709785,-0.01286066
644543,-0.00134343,0.99709785,-0.00022125
644546,-0.00134343,0.99709785,-0.01286066
644548,-0.01384073,0.98448074,-0.00654095
644550,-0.00759208,0.98448074,-0.00654095
644553,-0.00759208,0.99709785,-0.01286066
644555,-0.00134343,0.99709785,-0.01918036
644557,-0.00134343,0.98448074,-0.01918036
644560,-0.00759208,0.98448074,-0.01918036
644562,-0.00134343,0.97817218,-0.01918036
644564,-0.00134343,0.97817218,-0.00654095
644567,-0.00759208,0.98448074,-0.01286066
644570,-0.02008933,0.98448074,-0.01286066
644572,-0.01384073,0.99078929,-0.00654095
644574,-0.00759208,0.98448074,-0.01286066
644577,-0.01384073,0.98448074,-0.00654095
644579,-0.00134343,0.97186363,-0.01286066
644581,-0.00759208,0.98448074,-0.02550006
644584,-0.00759208,0.97817218,-0.01286066
644586,-0.02633798,0.99078929,-0.01918036
644588,-0.00759208,0.97817218,-0.00654095
644590,-0.00759208,0.99078929,-0.01918036
644593,-0.02008933,0.99078929,-0.00654095
644595,-0.00134343,0.98448074,-0.01918036
644597,-0.02008933,0.98448074,-0.01918036
644600,-0.00759208,0.98448074,-0.00654095
644602,-0.01384073,0.99078929,-0.01286066
644604,0.01115382,0.98448074,-0.01918036
644606,-0.00134343,0.99078929,-0.00654095
644610,-0.00134343,0.99078929,-0.01286066
644612,-0.01384073,0.97817218,-0.00022125
644614,-0.00759208,0.98448074,-0.01286066
644617,-0.00759208,0.98448074,-0.01918036
644619,-0.00759208,0.97817218,-0.01286066
644621,0.00490522,1.01602364,-0.00022125
644623,-0.01384073,0.99078929,-0.01286066
644626,-0.00759208,0.99078929,-0.01286066
644628,-0.00134343,0.98448074,-0.01918036
644630,-0.01384073,0.98448074,-0.01286066
644633,-0.01384073,0.98448074,-0.00654095
644635,0.00490522,0.98448074,-0.01918036
644637,-0.02633798,1.00340652,-0.00022125
644640,-0.01384073,0.98448074,-0.01918036
644642,-0.00759208,0.97817218,-0.02550006
644644,-0.00134343,0.99078929,-0.01918036
644646,0.00490522,0.99078929,-0.00654095
644649,-0.00134343,0.99078929,-0.01286066
644652,-0.01384073,0.99078929,-0.01286066
644654,-0.03258663,0.97186363,-0.02550006
644657,-0.00134343,0.99078929,-0.01286066
644659,-0.00759208,0.99078929,-0.01918036
644661,-0.01384073,0.98448074,-0.01918036
644664,-0.00759208,0.98448074,-0.01286066
644666,-0.02633798,0.98448074,-0.00654095
644668,0.00490522,0.98448074,-0.01918036
644670,-0.02008933,0.94662952,-0.02550006
644673,-0.01384073,0.98448074,-0.01286066
644675,0.00490522,0.99078929,-0.00654095
644677,-0.00134343,0.98448074,-0.02550006
644680,-0.01384073,0.98448074,-0.01286066
644682,-0.01384073,0.98448074,-0.01286066
644684,-0.00759208,0.98448074,-0.01918036
644686,-0.00134343,0.96555507,-0.03181982
644689,-0.00134343,0.99078929,-0.01918036
644691,-0.00759208,0.99709785,-0.01918036
644694,-0.00759208,0.98448074,-0.01286066
644697,-0.01384073,0.98448074,-0.01918036
644699,-0.02008933,0.97817218,-0.01918036
644701,-0.00134343,0.99078929,-0.01918036
644704,-0.00759208,0.99078929,-0.01286066
644706,-0.00759208,0.99078929,-0.01286066
644708,-0.00759208,0.98448074,-0.00654095
644710,-0.00134343,0.98448074,-0.01286066
644713,-0.00134343,0.99078929,-0.02550006
644715,-0.00759208,0.98448074,-0.00654095
644717,-0.01384073,0.98448074,-0.01286066
644720,-0.00759208,0.97817218,-0.01918036
644722,-0.00759208,0.98448074,-0.00654095
644724,-0.00759208,0.98448074,-0.01918036
644726,-0.00134343,0.98448074,-0.00022125
644729,-0.00759208,0.98448074,-0.01286066
644731,-0.01384073,0.99709785,-0.00022125
644733,-0.00134343,0.99078929,-0.00654095
644737,-0.01384073,0.97817218,-0.01286066
644739,-0.00134343,0.98448074,-0.02550006
644741,-0.00759208,0.99078929,-0.00654095
644744,0.00490522,0.98448074,-0.01286066
644746,-0.00134343,0.97817218,-0.01918036
644748,-0.01384073,0.99709785,-0.00654095
644750,-0.00134343,0.99078929,-0.01286066
644753,-0.00134343,0.97817218,-0.01286066
644755,-0.00759208,0.97817218,-0.01286066
644757,-0.01384073,0.98448074,-0.00654095
644760,-0.00134343,0.99078929,-0.00022125
644762,-0.01384073,0.98448074,-0.01286066
644764,-0.01384073,0.99709785,-0.01918036
644766,-0.00759208,0.99078929,-0.01286066
644769,0.00490522,0.99078929,-0.01918036
644771,-0.00759208,0.97817218,-0.00654095
644773,-0.00759208,0.98448074,-0.01286066
644776,-0.00759208,0.98448074,-0.00654095
644779,-0.00759208,0.98448074,-0.00654095
644781,-0.00134343,0.99078929,-0.01918036
644784,-0.00134343,0.98448074,-0.01918036
644786,-0.00134343,0.99078929,-0.01286066
644788,0.01740241,1.00340652,-0.00654095
644790,0.00490522,0.97817218,-0.00654095
644793,-0.00134343,0.97186363,-0.01918036
644795,-0.01384073,0.98448074,-0.02550006
644797,-0.02008933,0.99078929,-0.01286066
644800,-0.00759208,0.98448074,-0.01286066
644802,-0.01384073,0.98448074,0.00609851
644804,-0.00134343,1.00971508,-0.00022125
644806,-0.00759208,0.98448074,-0.01286066
644809,-0.00759208,0.99078929,-0.01286066
644811,-0.00134343,0.99078929,-0.01286066
644813,-0.01384073,0.99078929,-0.00654095
644816,-0.00134343,0.98448074,-0.03181982
644818,-0.00134343,0.99078929,-0.02550006
644820,-0.02008933,0.99078929,-0.01918036
644824,0.00490522,0.97817218,-0.01286066
644826,-0.00134343,0.99078929,-0.01286066
644828,-0.01384073,0.99709785,-0.00022125
644830,-0.00759208,0.99078929,-0.01918036
644833,-0.00134343,0.97817218,-0.01286066
644835,-0.00759208,0.99078929,-0.01286066
644837,-0.02633798,0.95924652,-0.01286066
644840,-0.01384073,0.97186363,-0.01918036
644842,-0.00759208,0.99078929,-0.03181982
644844,-0.00134343,0.99078929,-0.01286066
644846,-0.00759208,0.97817218,-0.01918036
644849,-0.00134343,0.99078929,-0.02550006
644851,-0.01384073,0.97186363,-0.01918036
644853,-0.02633798,0.95924652,-0.02550006
644856,-0.00759208,0.97817218,-0.01918036
644858,-0.01384073,0.99078929,-0.01286066
644860,-0.00759208,0.98448074,-0.01286066
644864,-0.00759208,0.97817218,-0.03181982
644866,-0.00759208,0.98448074,-0.01286066
644868,-0.00759208,0.97817218,-0.00654095
644870,-0.00759208,0.98448074,-0.03181982
644873,-0.00134343,0.99709785,-0.01286066
644875,-0.01384073,0.99078929,-0.01286066
644877,-0.00759208,0.97817218,-0.00654095
644880,-0.02008933,0.98448074,-0.01286066
644882,-0.02008933,0.97817218,-0.02550006
644884,-0.01384073,0.97817218,-0.01286066
644886,-0.00134343,0.97817218,-0.01918036
644889,-0.01384073,0.99078929,-0.00654095
644891,-0.00759208,0.97817218,-0.00022125
644893,-0.00759208,0.99078929,-0.01286066
644896,-0.01384073,0.97817218,-0.01286066
644898,-0.00134343,0.99078929,-0.00022125
644900,-0.00759208,0.98448074,-0.00654095
644903,-0.00134343,0.99078929,-0.01918036
644905,-0.00759208,0.98448074,-0.01918036
644908,-0.00134343,0.99078929,-0.01286066
644910,-0.00759208,0.99078929,-0.00654095
644913,-0.00759208,0.98448074,-0.00654095
644915,-0.02008933,0.99709785,-0.02550006
644917,-0.01384073,0.97817218,-0.01918036
644920,-0.00759208,0.99078929,-0.01286066
644922,-0.00134343,0.98448074,-0.00022125
644924,-0.00134343,0.98448074,-0.01286066
644926,-0.01384073,0.98448074,-0.01286066
644929,-0.00759208,0.99078929,-0.02550006
644931,-0.01384073,0.98448074,-0.01286066
644933,-0.00759208,0.99709785,-0.00022125
644936,0.00490522,0.99078929,-0.01286066
644938,-0.00759208,0.98448074,-0.00654095
644940,-0.00759208,0.99709785,-0.01918036
644943,-0.00134343,0.97817218,-0.02550006
644945,-0.00759208,0.97817218,-0.02550006
644947,-0.00759208,0.97817218,-0.01286066
644950,-0.00759208,0.99078929,-0.02550006
644953,-0.01384073,0.98448074,-0.01286066
644955,-0.00759208,0.99709785,-0.01918036
644957,-0.00759208,0.98448074,-0.01918036
644960,-0.00134343,0.99078929,-0.01286066
644962,0.00490522,0.98448074,-0.02550006
644964,-0.00134343,0.98448074,-0.01286066
644966,-0.01384073,0.97817218,-0.01918036
644969,-0.00759208,0.99078929,-0.00654095
644971,0.00490522,1.00340652,-0.00022125
644973,-0.00134343,0.97817218,-0.01286066
644976,-0.01384073,0.97186363,-0.01286066
644978,-0.00759208,0.99078929,-0.00654095
644980,-0.00134343,0.99078929,-0.00654095
644982,-0.01384073,0.98448074,-0.01918036
644985,-0.01384073,0.99078929,-0.00654095
644987,-0.01384073,1.00340652,-0.00654095
644989,-0.00759208,0.99078929,-0.02550006
644993,-0.00759208,0.98448074,-0.00654095
644995,-0.00134343,0.97817218,-0.01286066
644997,-0.00759208,0.99078929,-0.01286066
645000,-0.00759208,0.98448074,-0.01286066
645002,-0.00759208,0.98448074,-0.01286066
645004,-0.03258663,0.95924652,-0.01918036
645006,-0.01384073,0.98448074,-0.00022125
645009,-0.02008933,0.99078929,-0.00654095
645011,-0.01384073,0.99078929,-0.00654095
645013,-0.01384073,0.98448074,-0.00654095
645016,-0.00759208,0.99078929,-0.00654095
645018,-0.01384073,0.99078929,-0.00654095
645020,-0.02633798,0.95293796,-0.02550006
645023,0.00490522,0.98448074,-0.01286066
645025,-0.00759208,0.99709785,-0.01286066
645027,-0.02008933,0.98448074,-0.00654095
645029,-0.00134343,0.99078929,-0.00022125
645032,-0.00759208,0.99709785,-0.00654095
645035,-0.01384073,0.99709785,-0.01286066
645037,-0.01384073,0.95924652,-0.03181982
645040,-0.00134343,0.99078929,-0.00654095
645042,-0.00134343,0.97817218,-0.00654095
645044,0.00490522,0.99078929,-0.01286066
645046,-0.01384073,0.98448074,-0.01286066
645049,-0.01384073,0.97817218,-0.00654095
645051,-0.01384073,0.98448074,-0.01286066
645053,-0.01384073,0.99078929,-0.01286066
645056,-0.00759208,0.98448074,-0.01286066
645058,0.00490522,0.99709785,-0.01918036
645060,-0.01384073,0.98448074,-0.01286066
645062,0.00490522,0.97817218,-0.00654095
645065,-0.00759208,0.97817218,-0.01918036
645067,-0.00134343,0.97817218,-0.02550006
645069,-0.00759208,0.98448074,-0.00654095
645072,-0.00759208,0.97817218,-0.01286066
645074,-0.00759208,0.99078929,-0.00022125
645076,-0.00134343,0.99709785,-0.01918036
645080,-0.00134343,0.99078929,-0.01286066
645082,0.00490522,0.98448074,-0.01286066
645084,-0.00134343,0.98448074,-0.02550006
645086,-0.00759208,0.98448074,-0.01286066
645089,-0.00134343,0.99709785,-0.01286066
645091,-0.02008933,0.98448074,-0.03181982
645093,-0.01384073,0.99078929,-0.00654095
645096,-0.01384073,0.98448074,-0.01918036
645098,-0.00134343,0.99709785,-0.00654095
645100,-0.00759208,0.97186363,0.00609851
645102,-0.00759208,0.99078929,-0.00022125
645105,-0.00759208,0.99078929,-0.01286066
645107,-0.00759208,0.98448074,-0.00654095
645109,-0.00134343,0.97817218,-0.01286066
645112,-0.00759208,0.98448074,-0.01286066
645114,-0.00759208,0.97186363,-0.02550006
645116,-0.02008933,0.98448074,-0.03181982
645120,-0.00759208,0.98448074,-0.01918036
645122,-0.01384073,0.98448074,-0.01918036
645124,-0.01384073,0.98448074,-0.01918036
645126,-0.00759208,0.97817218,-0.00022125
645129,-0.00759208,0.97817218,-0.01286066
645131,-0.00134343,0.97817218,-0.01286066
645133,-0.01384073,0.99078929,-0.01918036
645136,-0.00134343,0.97817218,-0.03181982
645138,0.01740241,1.00971508,-0.01286066
645140,-0.00759208,0.98448074,-0.01918036
645142,-0.00134343,0.97817218,-0.01918036
645145,-0.00134343,0.99709785,-0.00022125
645147,-0.02008933,0.98448074,-0.00654095
645149,-0.01384073,0.97817218,-0.01918036
645152,-0.02008933,0.99078929,-0.00654095
645154,-0.00134343,1.01602364,-0.00022125
645156,-0.00134343,0.99078929,-0.01918036
645159,-0.00759208,0.99078929,-0.01918036
645161,-0.02008933,0.97817218,-0.01286066
645164,0.00490522,0.99709785,-0.00654095
645166,-0.00759208,0.98448074,-0.01286066
645169,-0.00134343,0.98448074,-0.00654095
645171,-0.00759208,0.97186363,-0.01286066
645173,-0.01384073,0.98448074,-0.01286066
645176,-0.00759208,0.97817218,-0.01918036
645178,-0.00134343,0.98448074,-0.00654095
645180,-0.00759208,0.97817218,-0.00022125
645182,-0.00759208,0.97817218,-0.01286066
645185,-0.01384073,0.99078929,-0.01918036
645187,-0.02008933,0.95924652,-0.03813952
645189,-0.00134343,0.98448074,-0.02550006
645192,-0.00134343,0.98448074,-0.01286066
645194,-0.02008933,0.99078929,-0.01918036
645196,-0.00759208,0.99078929,-0.01286066
645199,-0.00759208,0.98448074,-0.00022125
645201,-0.00759208,0.97817218,-0.00022125
645203,-0.03258663,0.95924652,-0.03181982
645206,-0.00759208,0.98448074,-0.01918036
645209,-0.00759208,0.98448074,-0.00654095
645211,0.00490522,0.99709785,-0.01286066
645213,-0.00759208,0.97817218,-0.01918036
645216,-0.00759208,0.99078929,-0.01286066
645218,-0.00759208,0.97817218,-0.01918036
645220,-0.02008933,0.99709785,-0.02550006
645222,-0.00759208,0.99078929,-0.00654095
645225,-0.00759208,0.99078929,-0.00654095
645227,-0.00759208,0.99078929,-0.00654095
645229,-0.00134343,0.97817218,-0.01918036
645232,-0.01384073,0.97817218,-0.00022125
645234,-0.00759208,0.99078929,-0.01918036
645236,-0.01384073,0.97817218,-0.01286066
645238,-0.00759208,0.98448074,-0.00654095
645241,0.00490522,0.98448074,-0.01286066
645243,-0.00759208,0.99709785,-0.02550006
645245,-0.00134343,0.98448074,-0.00654095
645249,-0.01384073,0.99078929,-0.00654095
645251,-0.00759208,0.98448074,-0.00022125
645253,-0.01384073,0.99078929,-0.01286066
645256,-0.00759208,0.99078929,-0.00654095
645258,-0.00134343,0.97817218,-0.00654095
645260,-0.00759208,0.98448074,-0.01286066
645262,-0.02008933,0.97817218,-0.01918036
645265,-0.00134343,0.98448074,0.00609851
645267,-0.00134343,0.99078929,-0.01286066
645269,-0.00759208,0.99078929,-0.00022125
645272,-0.00759208,0.98448074,-0.01286066
645274,-0.00759208,0.98448074,-0.01286066
645276,-0.01384073,0.99078929,-0.01286066
645279,-0.01384073,0.97817218,-0.01286066
645281,-0.00134343,0.98448074,-0.01286066
645283,-0.01384073,0.99709785,-0.00022125
645285,-0.01384073,0.98448074,-0.00654095
645288,-0.00134343,0.98448074,-0.01286066
645291,-0.00134343,0.98448074,-0.00022125
645293,-0.00759208,0.98448074,-0.01286066
645296,0.00490522,0.99078929,-0.00654095
645298,-0.02008933,0.99078929,-0.00654095
645300,-0.01384073,0.98448074,-0.01918036
645302,-0.00134343,0.99078929,-0.00654095
645305,0.00490522,0.99078929,-0.01286066
645307,-0.00759208,0.98448074,-0.02550006
645309,-0.00759208,0.98448074,-0.01286066
645312,-0.00759208,0.99078929,-0.01286066
645314,-0.00134343,0.98448074,-0.00654095
645316,-0.01384073,0.99709785,-0.01286066
645318,-0.00134343,0.99078929,-0.00654095
645321,-0.00759208,1.00971508,-0.00022125
645323,-0.01384073,0.98448074,-0.01286066
645325,-0.00134343,0.98448074,-0.00022125
645328,-0.00759208,0.98448074,-0.01286066
645330,-0.00134343,0.98448074,-0.00654095
645332,0.00490522,0.98448074,-0.00654095
645336,-0.00134343,0.98448074,-0.00654095
645338,-0.03258663,0.99078929,0.00609851
645340,-0.01384073,0.98448074,0.00609851
645342,-0.00134343,0.99078929,-0.00022125
645345,-0.00134343,0.98448074,-0.00022125
645347,-0.00759208,0.98448074,-0.01286066
645349,-0.00134343,0.99078929,-0.01286066
645352,-0.01384073,0.97817218,-0.00022125
645354,-0.04508388,0.96555507,-0.03813952
645356,-0.00134343,0.97817218,-0.01286066
645358,-0.00759208,0.97186363,-0.01286066
645361,-0.00759208,0.97817218,-0.00654095
645363,-0.01384073,0.99709785,-0.01918036
645365,-0.00134343,0.98448074,-0.00654095
645368,-0.00134343,0.99078929,-0.02550006
